appearance_id,game_id_x,player_id_x,date_x,player_name,competition_id_x,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,game_event_id,date_y,minute,type_x,player_id_y,description,player_in_id,player_assist_id,competition_id_y,season,round,date,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,game_lineups_id,game_id_y,type_y,number,player_id,team_captain,position_y
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,37419eb7ccc71d265e7bc935c391895e,4103498,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,24762c5cfd73a3d7506af76c2690fd32,4103507,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,d83543498a0876ab2192a546c8312f7b,4103517,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,bb63371c79745c8bf3e07155fe6e89ae,4103522,starting_lineup,11,315779,0,Left Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,6c5a83f0de938b3058d7126232ca6b22,4103536,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,a9910e800afbad540243684222001a9c,4103545,substitutes,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,6f1d79993ec3da5d8890cbd0054857b4,4103556,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,d5a88e92489f8df97262a1cfb1612ca7,4103570,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,c7362770fcb06fbc8ee75702943652d2,4171285,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,a65648b223b03ab812603988d2dec1f7,4171288,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,5bfff7d1ba9830f336be2e1732337129,4171290,starting_lineup,11,315779,0,Right Winger
2704261_315779,2704261,315779,01-10-2016,Christian Pulisic,L1,0,0,0,0,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,8bd3b2292c9a9d71e6e807380aa10f79,01-10-2016,46,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",283223,16474,L1,2016,6. Matchday,01-10-2016,2,0,6,3,Roger Schmidt,Thomas Tuchel,BayArena,30210,Manuel Graofe,Bayer 04 Leverkusen,Borussia Dortmund,02:00:00,domestic_league,f964cf1fa6072592acba7cc8d01753f3,4171292,substitutes,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,4d5d7a2e7cf7ec9b0603b8d3661f5943,4103472,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,5c4539ca03600a77434e9a796365ea7b,4103488,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,37419eb7ccc71d265e7bc935c391895e,4103498,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,24762c5cfd73a3d7506af76c2690fd32,4103507,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,d83543498a0876ab2192a546c8312f7b,4103517,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,bb63371c79745c8bf3e07155fe6e89ae,4103522,starting_lineup,11,315779,0,Left Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,6c5a83f0de938b3058d7126232ca6b22,4103536,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,a9910e800afbad540243684222001a9c,4103545,substitutes,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,6f1d79993ec3da5d8890cbd0054857b4,4103556,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,d5a88e92489f8df97262a1cfb1612ca7,4103570,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,c7362770fcb06fbc8ee75702943652d2,4171285,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,a65648b223b03ab812603988d2dec1f7,4171288,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,5bfff7d1ba9830f336be2e1732337129,4171290,starting_lineup,11,315779,0,Right Winger
2704283_315779,2704283,315779,22-10-2016,Christian Pulisic,L1,0,0,1,1,45,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b6a161b22e38d9f2bc9595ced30fe819,22-10-2016,90,Goals,315779,", Right-footed shot, 2. Goal of the Season",180061,16474,L1,2016,8. Matchday,22-10-2016,3,3,17,6,Markus Kauczinski,Thomas Tuchel,Audi Sportpark,15200,Felix Zwayer,FC Ingolstadt 04,Borussia Dortmund,03:03:00,domestic_league,f964cf1fa6072592acba7cc8d01753f3,4171292,substitutes,11,315779,0,Right Winger
2754880_161204,2754880,161204,26-10-2016,Julian Green,DFB,0,0,1,0,89,Julian Green,2021,65,julian-green,United States,06-06-1995,Central Midfield,Midfield,right,173,1000000,2000000,30-06-2024,acta7,640f31568b4343f2f84ecc5e719196f3,26-10-2016,41,Goals,161204,", Header, 1. Tournament Goal",180061,16474,DFB,2016,Second Round,26-10-2016,3,1,8,9,Carlo Ancelotti,Dirk Schuster,Allianz Arena,73500,Sascha Stegemann,FC Bayern Munich,FC Augsburg 1907,03:01:00,domestic_cup,943246751982b2a3cb4a814bf84d9b2f,4088587,starting_lineup,37,161204,0,Defensive Midfield
2754880_161204,2754880,161204,26-10-2016,Julian Green,DFB,0,0,1,0,89,Julian Green,2021,65,julian-green,United States,06-06-1995,Central Midfield,Midfield,right,173,1000000,2000000,30-06-2024,acta7,640f31568b4343f2f84ecc5e719196f3,26-10-2016,41,Goals,161204,", Header, 1. Tournament Goal",180061,16474,DFB,2016,Second Round,26-10-2016,3,1,8,9,Carlo Ancelotti,Dirk Schuster,Allianz Arena,73500,Sascha Stegemann,FC Bayern Munich,FC Augsburg 1907,03:01:00,domestic_cup,b46ec78b0e9ac50b0a15400eab64f39c,4194141,starting_lineup,37,161204,0,Defensive Midfield
2754880_161204,2754880,161204,26-10-2016,Julian Green,DFB,0,0,1,0,89,Julian Green,2021,65,julian-green,United States,06-06-1995,Central Midfield,Midfield,right,173,1000000,2000000,30-06-2024,acta7,29891b1439c1ec859949793b5c85a70c,26-10-2016,89,Substitutions,161204,", Right-footed shot, 1. Goal of the Season",59016,16474,DFB,2016,Second Round,26-10-2016,3,1,8,9,Carlo Ancelotti,Dirk Schuster,Allianz Arena,73500,Sascha Stegemann,FC Bayern Munich,FC Augsburg 1907,03:01:00,domestic_cup,943246751982b2a3cb4a814bf84d9b2f,4088587,starting_lineup,37,161204,0,Defensive Midfield
2754880_161204,2754880,161204,26-10-2016,Julian Green,DFB,0,0,1,0,89,Julian Green,2021,65,julian-green,United States,06-06-1995,Central Midfield,Midfield,right,173,1000000,2000000,30-06-2024,acta7,29891b1439c1ec859949793b5c85a70c,26-10-2016,89,Substitutions,161204,", Right-footed shot, 1. Goal of the Season",59016,16474,DFB,2016,Second Round,26-10-2016,3,1,8,9,Carlo Ancelotti,Dirk Schuster,Allianz Arena,73500,Sascha Stegemann,FC Bayern Munich,FC Augsburg 1907,03:01:00,domestic_cup,b46ec78b0e9ac50b0a15400eab64f39c,4194141,starting_lineup,37,161204,0,Defensive Midfield
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,8d717b1017e72d89d2ee1112bb2d7466,4096025,substitutes,22,49723,0,Right-Back
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,d53eb3fd74523d6dd4536653c145ae96,4096042,substitutes,22,49723,0,Right-Back
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,3efc21c645e46b2f411bcdb1710aa444,4096061,substitutes,22,49723,0,Right-Back
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,cc79e78c570ce19872dfed125d324407,4162615,substitutes,22,49723,0,Right-Back
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,21de58902f547e231bf2604be9fa996f,4162639,substitutes,22,49723,0,Right-Back
2704305_49723,2704305,49723,28-10-2016,Timothy Chandler,L1,0,0,0,0,90,Timothy Chandler,2023,24,timothy-chandler,Germany,29-03-1990,Right-Back,Defender,right,186,700000,5000000,30-06-2025,Avid Sports Group,71b924842a19df81b892ae74f40c1314,28-10-2016,87,Substitutions,31041,", Right-footed shot, 1. Goal of the Season",85867,16474,L1,2016,9. Matchday,28-10-2016,0,0,11,7,Andre Schubert,Niko Kovac,Stadion im Borussia-Park,54014,Felix Zwayer,Borussia Verein für Leibesübung 1900 e.V.,eintracht frankfurt Football ag,00:00:00,domestic_league,424b632d9ccda4e304c3bf566a00aa06,4194139,substitutes,22,49723,0,Right-Back
2732197_209019,2732197,209019,30-10-2016,Kenny Saief,BE1,0,0,0,0,45,Kenny Saief,2018,58,kenny-saief,United States,17-12-1993,Right Winger,Attack,left,176,700000,3500000,30-06-2024,Avid Sports Group,8e66c7b2da79768b8b054b2542c595c5,30-10-2016,46,Substitutions,209019,", Right-footed shot, 1. Goal of the Season",245027,16474,BE1,2016,13. Matchday,30-10-2016,2,0,10,6,Yannick Ferrera,Hein Vanhaezebrouck,Argosstadion Achter de Kazerne,13265,Nicolas Laforge,Yellow-Red Koninklijke Voetbalclub Mechelen,Koninklijke Atletiek Associatie Gent,02:00:00,domestic_league,7f5eb0596e8923f7f821b9da3dcfcb9c,4136839,starting_lineup,5,209019,0,Right Winger
2732197_209019,2732197,209019,30-10-2016,Kenny Saief,BE1,0,0,0,0,45,Kenny Saief,2018,58,kenny-saief,United States,17-12-1993,Right Winger,Attack,left,176,700000,3500000,30-06-2024,Avid Sports Group,8e66c7b2da79768b8b054b2542c595c5,30-10-2016,46,Substitutions,209019,", Right-footed shot, 1. Goal of the Season",245027,16474,BE1,2016,13. Matchday,30-10-2016,2,0,10,6,Yannick Ferrera,Hein Vanhaezebrouck,Argosstadion Achter de Kazerne,13265,Nicolas Laforge,Yellow-Red Koninklijke Voetbalclub Mechelen,Koninklijke Atletiek Associatie Gent,02:00:00,domestic_league,b3a21e2a192e95ea0088f6e01a506ac4,4136840,starting_lineup,5,209019,0,Right Winger
2732197_209019,2732197,209019,30-10-2016,Kenny Saief,BE1,0,0,0,0,45,Kenny Saief,2018,58,kenny-saief,United States,17-12-1993,Right Winger,Attack,left,176,700000,3500000,30-06-2024,Avid Sports Group,8e66c7b2da79768b8b054b2542c595c5,30-10-2016,46,Substitutions,209019,", Right-footed shot, 1. Goal of the Season",245027,16474,BE1,2016,13. Matchday,30-10-2016,2,0,10,6,Yannick Ferrera,Hein Vanhaezebrouck,Argosstadion Achter de Kazerne,13265,Nicolas Laforge,Yellow-Red Koninklijke Voetbalclub Mechelen,Koninklijke Atletiek Associatie Gent,02:00:00,domestic_league,2e429cc98cfccc16bea57863c0f44388,4148221,starting_lineup,5,209019,0,Right Winger
2732197_209019,2732197,209019,30-10-2016,Kenny Saief,BE1,0,0,0,0,45,Kenny Saief,2018,58,kenny-saief,United States,17-12-1993,Right Winger,Attack,left,176,700000,3500000,30-06-2024,Avid Sports Group,8e66c7b2da79768b8b054b2542c595c5,30-10-2016,46,Substitutions,209019,", Right-footed shot, 1. Goal of the Season",245027,16474,BE1,2016,13. Matchday,30-10-2016,2,0,10,6,Yannick Ferrera,Hein Vanhaezebrouck,Argosstadion Achter de Kazerne,13265,Nicolas Laforge,Yellow-Red Koninklijke Voetbalclub Mechelen,Koninklijke Atletiek Associatie Gent,02:00:00,domestic_league,a92a2a43dadd29899fb4f48c49282c90,4148254,starting_lineup,5,209019,0,Left-Back
2704317_315779,2704317,315779,05-11-2016,Christian Pulisic,L1,0,0,0,1,68,Christian Pulisic,2023,5,christian-pulisic,United States,18-09-1998,Right Winger,Attack,right,177,25000000,60000000,30-06-2027,Avid Sports Group,b3b3319cc00c4eb21eb03453b90c54f4,05-11-2016,68,Substitutions,315779,", Right-footed shot, 1. Goal of the Season",58205,16474,L1,2016,10. Matchday,05-11-2016,2,5,18,5,Markus Gisdol,Thomas Tuchel,Volksparkstadion,57000,Sascha Stegemann,Hamburger SV,Borussia Dortmund,02:05:00,domestic_league,4d5d7a2e7cf7ec9b0603b8d3661f5943,4103472,starting_lineup,11,315779,0,Right Winger
